uri,artist_id,image,release_date,duration,sound,genre,acoustic,dance,energy,instrumental,key,live,loud,speech,tempo,time_signature,valence
4BHSjbYylfOH5WAGusDyni,2YZyLoL8N0Wb9xBt1NhZWg,ab67616d00001e028b52c6b9bc4e43d873869699,2017-04-14,160293.0,,rap,0.576,0.67,0.7,5.34e-06,1,0.226,-7.893,0.196,69.986,4,0.648
4BHsm1jg3BTOV8Me39S02k,7rTPCNINGzMp3Hc8Xqht5Z,ab67616d00001e0269cb2821a5d3401341c8b4f4,2019-04-26,157440.0,97bc81c2ebca02dd62e9a399e1b381226a6d3a30?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.238,0.77,0.626,0.0,9,0.0731,-7.709,0.238,125.151,4,0.414
4BHzHISX21PYwGXiBEUQ70,6oMuImdp5ZcFhWP0ESe6mG,ab67616d00001e029c188c494d8bfaf895411890,2018-01-26,251858.0,,rap,0.0413,0.808,0.772,1.42e-06,4,0.18,-5.719,0.0638,161.941,4,0.471
4BiiDQtijdt0WdtiyIPhnO,540vIaP2JwjQb9dm3aArA4,ab67616d00001e02a79c7f17103c130f7db69fd0,2018-02-23,194490.0,,rap,0.00041,0.604,0.897,0.838,10,0.327,-3.678,0.0641,102.053,4,0.588
4BiiOzZCrXEzHRLYcYFiD5,69GGBxA162lTqCwzJG5jLp,ab67616d00001e028e26bf4293c9da7a6439607b,2018-12-14,180120.0,4594d6664a86d365718422670c9bd2210ff9bcd6?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.488,0.773,0.699,3.6e-06,1,0.0814,-5.982,0.0958,104.941,4,0.513
4BM1WckqtwqMSuuAeUPjzO,5qisLjDrKoHMI9zOK2hfzs,ab67616d00001e02144e0de96b81bf167b23c536,2021-01-15,284400.0,19a6c9e6b6c9a7cdd7868dd9d82d0d46b83b1f99?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.433,0.58,0.567,0.0,1,0.239,-7.914,0.0724,133.127,4,0.59
4bnv74TQa2nfDRUaS3V6XE,62zLrboqOTPyozwi721CVy,ab67616d00001e027dfb2cbea4cdb69a132cb2a9,2022-12-02,91840.0,,rap,0.189,0.827,0.826,0.0,5,0.205,-5.84,0.298,130.127,4,0.957
4bodTYPSNBkMGyiGm7xxMF,3rF2ZcZCcwYluO3h9wRP22,ab67616d00001e0239cde59db1e55797dd884eb6,2018-06-22,438857.0,d4ef579d3ee0745c90091be7bc8f89f899ba0442?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.453,0.544,0.576,0.0,8,0.0786,-6.894,0.257,140.05,4,0.33
4Bopf9wy3HVf5c10cH3bff,2EFpb61Lpi0l5ldOiqbZkK,ab67616d00001e02c2d5f92471731fcdf41923eb,2023-01-13,231296.0,4eef09be64be536e7f6d65c55a649b565c0e90e8?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0775,0.56,0.554,0.0,10,0.0843,-7.568,0.265,116.06,4,0.22
4BoYW2tZYqwhs67zP4riOW,6IYoNcihnYWgtCHRTLxk7H,ab67616d00001e024c2e8da96f169099bac70fb8,2022-03-25,167746.0,2bf89512705350cdd12884beaf6700b45ef8ab2b?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.193,0.729,0.671,0.0,6,0.208,-5.475,0.275,99.437,4,0.839
4bPAybkhQ3RiHizN6OPhIG,7xNYY1Zkb1vks5m9ATlJok,ab67616d00001e02bb0ed03e5fe80dc69f06d498,2018-05-04,200360.0,d80cffa0fb3bb81a22937a0a46b66a32a76d9946?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.264,0.745,0.877,0.0,7,0.0916,-5.076,0.0685,92.253,3,0.883
4BRfdAIYdx2lDySIIzwmqv,05hirnMeVIzCrcUxbrysZU,ab67616d00001e022d7589430c9348f1097c40ee,2021-10-15,197295.0,e3edd7c11f78eeab1e56915bd4fda13775bf4933?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.726,0.785,0.443,0.0,10,0.115,-6.835,0.267,110.066,4,0.295
4bSbrbMLExS6H5OCCqjsmm,3vUMXQ9kPnZAQkMkZZ7Hfh,ab67616d00001e021bbc72ff946f55d4d3188062,2022-05-27,207893.0,a3b9037e2631606d2d75e1e11e5d4cf7de70645f?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.359,0.714,0.681,0.0,5,0.0801,-8.156,0.171,144.107,4,0.245
4btFHqumCO31GksfuBLLv3,6eUKZXaKkcviH0Ku9w2n3V,ab67616d00001e02ef24c3fdbf856340d55cfeb2,2021-10-25,236906.0,a270f5d908ad26b344e26d2915c93f1db9e37eba?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.00253,0.52,0.849,0.0,9,0.119,-3.794,0.186,175.908,4,0.774
4Btg1zMSYU2iJ0mQGQGokv,2ubn2zwyYaLdHOCKnTouU2,ab67616d00001e02409c5540246461d5fc587ae5,2021-11-11,150973.0,,rap,0.459,0.807,0.755,0.0,7,0.09,-5.263,0.284,144.776,4,0.573
4buHBCFNm5WvttEDevaj9C,1GxkXlMwML1oSg5eLPiAz3,ab67616d00001e022ead7786631d8dd3b59be4f0,2011-10-24,204156.0,0d535282d42f9758c3d114f4e723d7aa02fed939?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.55,0.528,0.524,0.0,0,0.0721,-5.804,0.0513,128.756,4,0.613
4BuRrEwP1C4E8NkpUMe6mI,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f624decd660abf26527a9875,2022-06-03,234213.0,3ce8e5acbfb73854691860a114989615b14e372a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0842,0.895,0.704,0.0,7,0.129,-6.605,0.204,123.972,4,0.681
4BVcVEp6Df9VQN5qFwxDn3,4OV6uYSnHxSYkjDYuBVBUz,ab67616d00001e0247fb645618ded7d32aada156,2024-05-09,181920.0,,pop,0.155,0.505,0.357,0.0,11,0.104,-8.037,0.0332,141.948,4,0.211
4BwcvkALEWX18xXDgXSVb6,7CUFPNi1TU8RowpnFRSsZV,ab67616d00001e02017a902a582ead9bb6bd4995,2017-09-22,194080.0,,r&b,0.368,0.836,0.499,0.0,0,0.108,-7.282,0.118,133.988,4,0.51
4BxjyoJcuAqTHCvxjJ58e6,1GQ4ihUi4W36nt5ZKmtMgh,ab67616d00001e0231990cfd659a424ba14b5324,2016-06-03,197320.0,14686b4f7fad361299a8ff702e11a4e7a20e2fa8?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.432,0.786,0.884,0.0,1,0.0751,-3.913,0.195,121.05,4,0.873
4bZOVCf1wiNELuCH34rFDl,7x3eTVPlBiPjXHn3qotY86,ab67616d00001e022e3a13fdf5c618bfbf35d645,2018-05-11,185613.0,c8a6f7601a7f502130c0ac164740d4d683312101?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.139,0.81,0.677,0.000889,0,0.117,-5.771,0.0672,107.019,4,0.731
4BZTIYMNweroGxdDZPCiJV,7DUTsWY3RBd64vh8UtgtYA,ab67616d00001e02cb11178aa988d9f8ea28eefe,2017-11-17,209000.0,,rap,0.51,0.714,0.667,0.0,10,0.134,-7.228,0.262,129.954,4,0.242
4BZZTXcd5ROagKhynqj61X,5gs4Sm2WQUkcGeikMcVHbh,ab67616d00001e02d37df871cb99477000dfe4d5,2023-02-17,229386.0,1213678b2ab70493e36af1c2c58dfd3d3a035697?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0258,0.862,0.507,0.00416,11,0.105,-8.112,0.0716,121.993,4,0.731
4C19GXhZ9i83Bd11tF38yv,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e025d191f69e1bcb631b5da3759,2019-10-10,206520.0,,rap,0.27,0.798,0.589,0.0,5,0.0969,-6.896,0.345,131.863,4,0.437
4c2W3VKsOFoIg2SFaO6DY5,5CCwRZC6euC8Odo6y9X8jr,ab67616d00001e02528e7f2b6eda1b2a20ccfb1f,2017-05-25,180757.0,1f5a1e6c4d0a7423aa2195e056b8ed89758a2739?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.158,0.855,0.624,0.0,1,0.0513,-4.093,0.0488,117.959,4,0.962
4c3I4JPNYHQvgG55mvVECj,6HhnhnxLsowYuuejvku0Bz,ab67616d00001e02c7bdde88d4149feeaf12e02b,2016-12-09,236918.0,9e1ba9b299e6c5fbc0655769ae47b77665e7fd1f?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.194,0.778,0.798,0.0,5,0.113,-5.13,0.0653,99.966,4,0.843
4c3TC1eWvz6BgOqSlOAKdT,4FpJcNgOvIpSBeJgRg3OfN,ab67616d00001e0258ba1ea637001f9a15e55a92,2021-11-19,282475.0,0adc2629e801db48b7460d8aed957a59f03e3051?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0667,0.635,0.758,0.0,1,0.298,-8.079,0.153,59.974,4,0.291
4cb2ejyjRQmdjHKUSfq0AI,3DCWeG2J1fZeu0Oe6i5Q6m,ab67616d00001e02478b7d68b5755066144886e5,2024-02-01,149786.0,f51742e7b16e3193da9fc214bf13bf3a2ce9e616?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.014,0.674,0.635,0.0,11,0.0996,-9.009,0.458,115.461,5,0.474
4cBHYynAohb1fHOtIDiNCX,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e029497e9b488c0828563a0cf4e,2022-06-17,248933.0,16dea1f5e84a9d6d71d78ad3ed881d63eaecc0c2?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.668,0.629,0.773,0.0,0,0.135,-5.036,0.239,99.381,4,0.696
4cCUH5EekkjIobASVw9vO4,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e024a073de113a960b895bf838e,2019-06-14,222826.0,0085ef5330619e154b594ec027d8640fb73b8ce8?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.172,0.857,0.763,0.000131,8,0.0792,-4.691,0.22,130.019,4,0.647
4CcV1Nsg3zYvpw1qcRXBge,3CnCGFxXbOA8bAK54jR8js,ab67616d00001e025d191f69e1bcb631b5da3759,2019-10-10,188053.0,,rap,0.434,0.721,0.616,0.0,7,0.15,-7.109,0.2,143.857,4,0.48
4cEmTY9s8re8z5Lg9u3uXH,09E5z6upwkmwTKX8LGQgMo,ab67616d00001e023a9ce244218226d63be3b096,2022-03-25,210000.0,9e3ba86e3c1eebfd8997c9651c7421dcf5ee776b?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.288,0.761,0.329,7.42e-05,7,0.316,-12.665,0.231,121.004,4,0.483
4cG7HUWYHBV6R6tHn1gxrl,7i9j813KFoSBMldGqlh2Z1,ab67616d00001e02815cb538fd7821595b2bc8c5,2021-01-15,169153.0,0a9ed687dddcd95c83e37099958bdc6d54430e4d?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.0076,0.824,0.862,0.000132,2,0.303,-3.424,0.126,122.98,4,0.801
4cGqn0E8JCSY9gQllQj4Mf,4gzpq5DPGxSnKTe4SA8HAU,ab67616d00001e02ec10f247b100da1ce0d80b6d,2021-10-15,241595.0,a10de19f2c9a00969a94974e37bdabaa6bb79a76?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.193,0.592,0.342,0.00245,0,0.11,-8.93,0.0339,130.953,4,0.155
4CH66Rxcjcj3VBHwmIBj4T,15UsOTVnJzReFVN1VCnxy4,ab67616d00001e02e882bdd459b392825c90a429,2018-11-09,94245.0,6222426fd0a3b19cf6667fb55d302a43684b6623?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0643,0.78,0.492,0.0313,5,0.174,-3.4,0.0671,143.983,4,0.374
4ciRwt5dGHKKm8Et8r1xJ0,2hgP9Ap2tc10R5jrQaEpMT,ab67616d00001e02ff9a551232de2ac70d2ab5ca,1964-10-04,143466.0,,,0.814,0.276,0.422,0.0,2,0.321,-9.341,0.0502,64.247,4,0.43
4cj9dhfsdN71e2gBgCP8Ho,3YBJLs7RqR0aPGBgU27nDh,ab67616d00001e029d74d3f0042968ea8f084acb,2023-03-10,194626.0,003cb1062803a8a6e455913170138cfd3cfde76c?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.208,0.787,0.582,1.34e-05,8,0.146,-6.99,0.227,97.511,3,0.573
4CkbzYcdIRJhrA9tzwFj0B,1kvygchIwU4XHXY8xD6ugf,ab67616d00001e0275c37bf1155cbeec4cee9a65,2023-08-25,176125.0,4ede306a596275d4c9b4e3288c94ada24c9b9643?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.409,0.678,0.668,0.0,9,0.221,-7.538,0.0476,119.93,4,0.608
4ckEvXcaBNkzjtqbfYxXGe,58WoaFxsPISuJ0iCyfizNp,ab67616d00001e025aa63759fe9e4bb63b67603c,2023-10-20,204705.0,30ea93cc44edb945b4360263712b929cecc22010?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.517,0.772,0.756,0.0,8,0.0825,-6.361,0.1,135.996,4,0.528
4Clmg1g8n2yBYG13Z1oSdG,2TWBei99x2tV70bdYbWdAf,ab67616d00001e02646c6c8c3f185d9f7e9622a8,2018-12-28,189817.0,9b63a646bfbced0f63940c472793846ff27c04e4?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.00903,0.745,0.972,0.465,7,0.297,-3.506,0.0774,128.031,4,0.556
4cLUMQU9692pF1UUY6B0Po,7xNYY1Zkb1vks5m9ATlJok,ab67616d00001e02fb0ffcc6c4ecb2f9c335a802,2018-10-19,187462.0,20a4593be35016e57baf6706120b282b53f2a281?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.556,0.732,0.685,0.000592,7,0.107,-13.631,0.0623,91.449,3,0.961
4ClUVDpgKPUKGzWjhZhUuG,3ZZZzt75IwYr287gQ161CA,ab67616d00001e023a33c6277a80732405f8dfe7,2022-03-04,168827.0,40a486e2ed74cbac5e30e85b67fb73ee9a448207?cid=8e0ce36364d143bab6ff99cbe736c94c,,0.766,0.594,0.371,0.0,3,0.127,-9.982,0.0523,145.027,4,0.472
4cMetBWdY9Gqw6QMprw9BD,3mKyKC4BjNrNJSSBSrNy0a,ab67616d00001e0238269e874079dbf25ccf03fe,2022-09-29,149412.0,,rap,0.528,0.753,0.674,0.0,11,0.133,-8.333,0.151,140.054,4,0.862
4CndCiu2XfWqfcFu4ABT4L,1E8w172gkuT5htpwaIEsEl,ab67616d00001e020cb621d316215a0bbcc22d70,2020-01-10,196320.0,f39f3016f2fdc3278c4476637b76a45afc58fb53?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.123,0.582,0.516,0.00141,1,0.123,-7.151,0.167,119.985,4,0.0592
4CPKr0neKXh3q5BsnRp2HC,3MNnSV5hDd2UzZzgqD8xlU,ab67616d00001e02da300531c90d3f5cebdb7aca,2024-01-19,159480.0,993a537035ac8bdb672cad154b44ac1baf9a3d3e?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.486,0.647,0.67,2.2e-06,6,0.567,-5.39,0.084,134.945,4,0.684
4cQsgP3Ikf91RYtZqnkCbY,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e02775d5bf4358f40d20471fafe,2016-10-21,202933.0,c04d9a579ac01c1f7c0d289b86e20d316367e5f6?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.158,0.776,0.823,0.0,6,0.0861,-4.074,0.309,132.911,4,0.335
4cReVayyLtwIVtc4VxYUAt,06nevPmNVfWUXyZkccahL8,ab67616d00001e02196c5572db0cdd35712625c3,2021-11-05,189602.0,,pop,0.129,0.662,0.783,6.78e-05,10,0.0597,-4.374,0.156,149.959,4,0.736
4cSqYCRAdW3AAT8yrvMrkW,7mPT6wrOjVC4visft9qpYQ,ab67616d00001e02fcb5ad73497393bbde968eb9,2018-03-23,222080.0,173acbb7dae5ba815200eabcee4350104501975e?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.305,0.549,0.788,0.0,10,0.0847,-3.878,0.0685,122.19,4,0.435
4CTclzZBLuCBa9uPcuYnlB,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e026f0a6117cb40a033dfcb1735,2023-01-26,191866.0,,rap,0.0314,0.757,0.626,0.0,7,0.277,-6.73,0.0538,134.967,4,0.34
4CtZn5X9W8P94FeMwBaMrr,46wEUZyujVrFSrdCnTKQmV,ab67616d00001e02826d9774f42221be214abe57,2018-03-09,179392.0,68dbb210134cb6347abb1b80662d44c92ed38cdc?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.568,0.871,0.693,5.39e-05,9,0.0663,-6.603,0.0497,117.012,4,0.653
4CvfyKd0xacWdDF5LMrODE,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e02faf684f1b62be8e1330562c3,2018-07-20,196523.0,2e1393adf47612331cc444e70ddda057e70bb0f6?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.761,0.815,0.593,0.0,9,0.159,-7.002,0.149,115.943,4,0.541
4cVnXm3iHSlOYRtHZcEEbj,5c0lDrNyT2RnFhujZpPIas,ab67616d00001e022bb47476de70c0de9c9a29be,2023-04-14,134972.0,1b211bfe3f8f4d02eb8017fc8ba1fd90987eadff?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.574,0.51,0.448,1.04e-05,10,0.404,-7.802,0.0636,98.947,4,0.338
4cW0FXhN81yZ6YHVmFnsyG,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e0218d7aeed9b54d67eb3f65e44,2023-06-30,250120.0,6da2effff78e914aad77ad345e97afa704241633?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.459,0.633,0.357,0.0,9,0.166,-8.475,0.314,137.451,4,0.136
4CwBH4TNRZC3oqrfM9X5rh,5olcgTzelGdyP1rHRLyWgs,ab67616d00001e02317056b8956bc3df00542604,2018-05-11,214640.0,00edc37bddf6e35c3a495061205abe95fa8f2ce9?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.333,0.719,0.687,0.000208,0,0.106,-6.897,0.0829,96.039,4,0.429
4CWcaGtaOyAqBDKIeZMUe0,6W5uA6CNMf3hd2j4a2XWCx,ab67616d00001e02ddf003a3f1fc7e12579e2eea,2021-02-26,179426.0,742294f35af9390e799dd96c633788410a332e52?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.232,0.806,0.637,0.0,6,0.071,-6.515,0.0881,140.053,4,0.674
4cxCnplIk0T7E6TqIWNbnA,2HALYSe657tNJ1iKVXP2xA,ab67616d00001e02165ea83daea25aadf97f3fbf,1988-01-01,245493.0,,pop,0.431,0.357,0.362,0.0,4,0.0265,-11.75,0.0339,123.501,3,0.306
4cYFep5SECqb4EsSkF82e0,4FpJcNgOvIpSBeJgRg3OfN,ab67616d00001e02b8443d0a4f57b844ab1e0e39,2017-10-20,175346.0,0deb95328892c70f2811681ea30718fa282c9dab?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0756,0.694,0.759,0.0,2,0.255,-5.231,0.124,86.037,4,0.777
4cZrjpI6LsWvrxHoceUBc8,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e02533291e358c72223093a7ff5,2020-09-03,157693.0,,rap,0.341,0.892,0.672,0.0,6,0.101,-7.265,0.294,102.806,3,0.467
4D7BCuvgdJlYvlX5WlN54t,06HL4z0CvFAxyc27GXpf02,ab67616d00001e02bb54dde68cd23e2a268ae0f5,2022-10-21,194206.0,,pop,0.447,0.696,0.39,1.55e-05,2,0.125,-10.331,0.0616,120.032,4,0.395
4D7SXxUuOcsi5YXrc954uA,25yJrwrn5I0EUdQEiTtNSO,ab67616d00001e02dcdb206ee5c8b27b3f8254dc,2019-10-18,201026.0,a56f2d5fb72c101fbe8841aedcc1cbc1b81dbbcf?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.249,0.786,0.528,0.0,7,0.0761,-9.184,0.268,133.099,4,0.307
4DABZcSab2DhDCh9Zs6oye,71XOKoFKWFjlV91e2Z5r21,ab67616d00001e02dcf5637ffd716058d33b22ff,2021-01-22,188320.0,3e79b4d2ec453c9ee306721eaab95f439b27d2ca?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.619,0.656,0.507,0.0,5,0.107,-11.797,0.438,127.753,4,0.399
4Dak9h5G9G2zY7dH915umc,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e026f0a6117cb40a033dfcb1735,2023-01-26,145333.0,,rap,0.281,0.76,0.541,0.0,6,0.202,-8.422,0.174,136.036,4,0.601
4dASQiO1Eoo3RJvt74FtXB,55Aa2cqylxrFIXC767Z865,ab67616d00001e027d8dfcfd507069d7f2062caf,2016-06-24,243490.0,b606811412cc3e1a52fc34c44d7bebe633efc1b9?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.255,0.502,0.786,0.0,9,0.65,-4.378,0.317,169.021,4,0.739
4dazx6J9orp87QCq447rhD,1eoyu9uAivE7Jwak40J1MW,ab67616d00001e0285e25e7251b0d65418548f4e,2019-01-04,178266.0,,pop,0.208,0.54,0.682,0.0,6,0.0964,-6.749,0.0414,140.119,4,0.528
4DBqYAG3eXWFulEs7FR8WN,20pbz4TbpkBUr5JwYfGgPS,ab67616d00001e026f0a6117cb40a033dfcb1735,2023-01-26,167746.0,,rap,0.303,0.709,0.601,0.000616,4,0.116,-7.541,0.0534,85.038,4,0.324
4DcQabfOSmTEqFWCV5JWLE,5AAzeysphag0NxJxLbbVla,ab67616d00001e023c6f879a565a96f2a5dc9436,2018-09-28,221226.0,,rap,0.797,0.685,0.658,0.0,0,0.113,-6.115,0.443,73.503,4,0.323
4De1ry2yC79qVUR2So9to8,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f3e8990652f0a336ae55f26a,2018-06-29,232706.0,df4b3750c2778741143b34d5db18a64e2e5a7555?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.435,0.934,0.646,0.0,8,0.0874,-6.686,0.0972,126.036,4,0.861
4DE34ZpmJEyJZ2AVdGCLMf,2s7fZ34RK8RUJQ2ewsh6I5,ab67616d00001e026fb29c27c590c046debb1005,2020-07-03,197978.0,,rap,0.121,0.828,0.585,0.0,9,0.12,-7.478,0.367,137.986,4,0.529
4dEIdPutdmGRP2zxIXCB4S,5mmEMfYChd6MImBagU7zCs,ab67616d00001e026e343bbbe0fdb002c69e2bcc,2022-06-23,203146.0,,rap,0.0105,0.757,0.722,0.0,9,0.0555,-6.057,0.0795,149.962,4,0.566
4DelKAvuVLvIPEruNQizR6,7rFugkk9ZvVB1zXHg8h0rj,ab67616d00001e02220f94a7149e34375a09f24f,2018-03-02,230986.0,,rock,0.138,0.612,0.721,0.0,11,0.0882,-7.461,0.387,110.535,4,0.215
4dEUe0BnseZr5ykqKRpe1p,5hREZP0zTQbTLkZ2M8RS4v,ab67616d00001e02337155342ade101f48d847e7,2019-11-08,181824.0,3ca9facb7cb3cef479702c4e9809a1008f810bc3?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.736,0.516,0.623,0.0,8,0.0961,-6.5,0.278,75.078,3,0.854
4DFF7vvexTO6R2yamSNp19,0gGcw3tA1fZoF23qa8KFb7,ab67616d00001e02670cc177c89d515356c9d5df,2018-11-07,183587.0,3fc7edbc467035469ea87f79e2bce33a9dbfc353?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.403,0.748,0.677,0.0,1,0.0898,-5.714,0.282,159.96,4,0.418
4DgjfqlglUMebNAekQ0uQT,6Te49r3A6f5BiIgBRxH7FH,ab67616d00001e0208d10b7e41341b3fe4effaca,2024-01-31,166143.0,1e53cbcdb1ffae17b1f8be46b098ffc94dd0f50a?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.22,0.656,0.525,1.62e-06,4,0.0972,-8.695,0.373,122.949,4,0.123
4DHcnVTT87F0zZhRPYmZ3B,5YGY8feqx7naU7z4HrwZM6,ab67616d00001e0258039b5147731b6e52202e46,2023-03-10,200600.0,5184d19d1b7fcc3e7c067e38af45a7cc80851440?cid=8e0ce36364d143bab6ff99cbe736c94c,pop,0.0584,0.706,0.691,6.99e-05,0,0.0232,-4.775,0.0633,118.048,4,0.632
4DhGbk8afMpvkU1f9Cqwyf,7gU9VyFRN3JWPJ5oHOil60,ab67616d00001e022488e22b1bbe6b321942864e,2021-11-19,179240.0,794bf5dcb82a8e2738a2b6ae481d49bd123f399f?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.304,0.678,0.646,0.000405,5,0.154,-7.996,0.112,98.816,4,0.582
4Dj91jORHgyPLOqHABr5xl,3xEJ7cDz5rdg6VM8E6Mqhf,ab67616d00001e0236b64836bc82566508f0cdb5,2021-07-23,272413.0,19f22006cd517129a6d8b2bcf8b297577f791e0d?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.344,0.816,0.73,0.0,1,0.276,-5.046,0.374,139.053,4,0.379
4dJvs9kg78ZiHVnNr6UUNJ,6Mm2g25BTeJ6BICPFWGkPg,ab67616d00001e0271e711a3aa191009821f89c7,2020-09-18,124640.0,fb812331ae794075edaf2192712d9f18559fdfc2?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.145,0.98,0.557,0.000649,9,0.102,-9.111,0.146,120.018,4,0.497
4DmKGj560qUYCLSj2SZkBH,1ntQKIMIgESKpKoNXVBvQg,ab67616d00001e02533291e358c72223093a7ff5,2020-09-03,176493.0,,rap,0.139,0.775,0.792,0.0,7,0.111,-5.983,0.314,99.131,3,0.602
4DMSNaJcSirQN31BSf2BeZ,3IW7ScrzXmPvZhB27hmfgy,ab67616d00001e02f3e8990652f0a336ae55f26a,2018-06-29,211666.0,dcc6f10fe86406dafdad6642d4447df319b13d86?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.603,0.801,0.668,0.0,0,0.11,-4.429,0.0491,112.035,4,0.884
4DNBYLhpqCL1Yxboo2aUcO,2kIs76sEGiulKeqetZq6ua,ab67616d00001e02f4b8e2b04c2441dacfbdbc4d,2023-05-12,153293.0,b7e701ee83a072dea4ac197b1fb079de0448d0cd?cid=8e0ce36364d143bab6ff99cbe736c94c,r&b,0.0222,0.682,0.584,0.000357,6,0.306,-8.352,0.0849,137.947,4,0.459
4DnHUy01jEA4b5ydC3HgsT,1SupJlEpv7RS2tPNRaHViT,ab67616d00001e02c060765288c9f00c1f0a0aeb,2018-05-25,207977.0,1e7869e5c29f9026eb6ea42d826c95627b743f84?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.00573,0.582,0.944,1.27e-06,2,0.547,-0.928,0.185,143.97,4,0.8
4doVFB4vYN05wigoTvsfKe,76Pl0epAMXVXJspaSuz8im,ab67616d00001e0236d0138ea077dcf1b2ab880c,2022-03-04,224571.0,c17e07df2ef129ed6a464465533165a263f2bbaa?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.284,0.865,0.618,0.000407,2,0.112,-7.196,0.31,139.985,4,0.347
4DpNNXFMMxQEKl7r0ykkWA,63yrD80RY3RNEM2YDpUpO8,ab67616d00001e023899712512f50a8d9e01e951,2015-08-14,179867.0,02571c396fcc7c23b6af493d60ea9121c1f397b1?cid=8e0ce36364d143bab6ff99cbe736c94c,electro,0.612,0.68,0.729,0.0,5,0.224,-5.077,0.0475,123.97,4,0.446
4dpsLllJ9AI7YyJFJpkPlc,3xEJ7cDz5rdg6VM8E6Mqhf,ab67616d00001e02f2a10250e74952f32b77affe,2022-04-01,167173.0,1398eeddf809f466621ee1cc9df4121d7086a4a6?cid=8e0ce36364d143bab6ff99cbe736c94c,rap,0.0994,0.793,0.809,0.0,2,0.199,-6.399,0.425,128.934,4,0.688
